Incident number,Incident Occurred,Incident Reported,LATITUDE,LONGITUDE,NIB_CODE_DESC
2014449277,20140606 14:30,20140607 00:00,36.0379575,-86.65945198,Burglary/Breaking & Entering
2014447838,20140606 15:11,20140606 15:11,36.24892628,-86.64110628,Burglary/Breaking & Entering
2014448703,20140606 16:00,20140606 22:00,36.0608714,-86.64161903,Burglary/Breaking & Entering
2014448079,20140606 17:00,20140606 17:35,36.19222847,-86.61138452,Burglary/Breaking & Entering
2014448098,20140606 17:25,20140606 17:38,36.25360655,-86.77696377,Burglary/Breaking & Entering
2014453116,20140606 17:30,20140608 13:15,36.11772461,-86.80443384,Burglary/Breaking & Entering
2014450130,20140606 19:00,20140607 11:08,36.04838397,-86.65774221,Burglary/Breaking & Entering
2014448882,20140606 21:50,20140606 23:30,36.19436896,-86.76589099,Burglary/Breaking & Entering
2014449342,20140607 01:30,20140607 02:47,36.0734186,-86.92080564,Burglary/Breaking & Entering
2014449665,20140607 01:45,20140607 06:00,36.16024944,-86.77679504,Burglary/Breaking & Entering
2014449604,20140607 01:45,20140607 06:00,36.16024944,-86.77679504,Burglary/Breaking & Entering
2014449479,20140607 03:57,20140607 04:20,36.07882754,-86.72846189,Burglary/Breaking & Entering
2014449509,20140607 04:00,20140607 05:00,36.27772466,-86.70959189,Burglary/Breaking & Entering
2014467159,20140607 15:00,20140612 19:50,36.14773833,-86.7887916,Burglary/Breaking & Entering
2014451194,20140607 20:00,20140607 21:15,36.18002104,-86.79771247,Burglary/Breaking & Entering
2014451345,20140607 22:17,20140607 23:30,36.088013,-86.71715721,Burglary/Breaking & Entering
2014453481,20140607 23:00,20140608 15:10,36.16011689,-86.79712283,Burglary/Breaking & Entering
2014452138,20140608 04:00,20140608 04:30,36.30001684,-86.69626138,Burglary/Breaking & Entering
2014454068,20140608 06:00,20140608 19:30,36.09386934,-86.64365864,Burglary/Breaking & Entering
2014453168,20140608 07:10,20140608 13:01,36.05553934,-86.67724765,Burglary/Breaking & Entering
2014452967,20140608 08:45,20140608 11:20,36.04896114,-86.69394347,Burglary/Breaking & Entering
2014453316,20140608 09:00,20140608 14:20,36.06045116,-86.73755269,Burglary/Breaking & Entering
2014453042,20140608 09:00,20140608 11:20,36.04888022,-86.69384132,Burglary/Breaking & Entering
2014453776,20140608 09:00,20140608 17:15,36.14566758,-86.82566566,Burglary/Breaking & Entering
2014453380,20140608 09:00,20140608 16:15,36.05518146,-86.70139667,Burglary/Breaking & Entering
2014453267,20140608 10:16,20140608 10:16,36.24581302,-86.70817696,Burglary/Breaking & Entering
2014454535,20140608 12:30,20140608 12:30,36.2010758,-86.75828563,Burglary/Breaking & Entering
2014474787,20140608 12:30,20140615 12:28,36.32062633,-86.89955834,Burglary/Breaking & Entering
2014474715,20140608 13:00,20140615 11:50,36.12987617,-86.86463738,Burglary/Breaking & Entering
2014453326,20140608 13:55,20140608 14:00,36.25201537,-86.72856795,Burglary/Breaking & Entering
2014453381,20140608 14:15,20140608 14:29,36.22780796,-86.80072933,Burglary/Breaking & Entering
2014463636,20140608 14:35,20140611 18:10,36.04993361,-86.69156609,Burglary/Breaking & Entering
2014469998,20140608 14:45,20140613 20:00,36.07690531,-86.60788118,Burglary/Breaking & Entering
2014453957,20140608 16:00,20140608 19:00,36.09059164,-86.72145189,Burglary/Breaking & Entering
2014454045,20140608 18:00,20140608 19:30,36.15815236,-86.83365767,Burglary/Breaking & Entering
2014457167,20140609 05:30,20140609 18:47,36.16189848,-86.85199101,Burglary/Breaking & Entering
2014456903,20140609 06:30,20140609 18:17,36.07081961,-86.6419633,Burglary/Breaking & Entering
2014499588,20140609 08:00,20140624 06:10,36.16568046,-86.80033281,Burglary/Breaking & Entering
2014456178,20140609 09:00,20140609 12:25,36.09717428,-86.72089902,Burglary/Breaking & Entering
2014455810,20140609 10:00,20140609 10:19,36.26788764,-86.70208507,Burglary/Breaking & Entering
2014455833,20140609 10:10,20140609 12:30,36.18955221,-86.81230254,Burglary/Breaking & Entering
2014456567,20140609 12:45,20140609 15:30,36.03713324,-86.66097734,Burglary/Breaking & Entering
2014456605,20140609 14:33,20140609 14:33,36.20287202,-86.72387637,Burglary/Breaking & Entering
2014456691,20140609 15:34,20140609 15:34,36.15227835,-86.66985563,Burglary/Breaking & Entering
2014456898,20140609 16:43,20140609 16:43,36.37356342,-86.73017939,Burglary/Breaking & Entering
2014469631,20140609 17:30,20140613 18:00,36.21260601,-86.81181663,Burglary/Breaking & Entering
2014458826,20140609 18:00,20140610 06:48,36.11239684,-86.74160113,Burglary/Breaking & Entering
2014467397,20140609 18:00,20140612 21:26,36.17422855,-86.80869646,Burglary/Breaking & Entering
2014457128,20140609 18:24,20140609 18:24,36.11173939,-86.71998511,Burglary/Breaking & Entering
2014457820,20140609 18:40,20140609 18:40,36.08389832,-86.73891189,Burglary/Breaking & Entering
2014458422,20140610 03:20,20140610 03:20,36.12687096,-86.70500305,Burglary/Breaking & Entering
2014458788,20140610 06:14,20140610 06:14,36.15281354,-86.70420036,Burglary/Breaking & Entering
2014460328,20140610 08:15,20140610 17:30,36.20031687,-86.72485968,Burglary/Breaking & Entering
2014460106,20140610 09:00,20140610 15:55,36.03269115,-86.98780271,Burglary/Breaking & Entering
2014459738,20140610 10:00,20140610 13:50,36.27171812,-86.76132606,Burglary/Breaking & Entering
2014459640,20140610 11:15,20140610 13:00,36.23737064,-86.77026698,Burglary/Breaking & Entering
2014459690,20140610 13:00,20140610 13:10,36.07955048,-86.6208762,Burglary/Breaking & Entering
2014460050,20140610 15:15,20140610 15:15,36.09972648,-86.77960506,Burglary/Breaking & Entering
2014460224,20140610 15:35,20140610 15:35,36.13945277,-86.76668197,Burglary/Breaking & Entering
2014460626,20140610 16:56,20140610 16:56,36.14313248,-86.83557308,Burglary/Breaking & Entering
2014462233,20140610 17:00,20140611 07:58,36.15971144,-86.8532074,Burglary/Breaking & Entering
2014461006,20140610 17:15,20140610 21:10,36.09058214,-86.63472426,Burglary/Breaking & Entering
2014460453,20140610 18:00,20140610 18:00,36.17995971,-86.7978474,Burglary/Breaking & Entering
2014462313,20140610 19:00,20140611 08:55,36.16146148,-86.83908261,Burglary/Breaking & Entering
2014462692,20140610 21:30,20140611 11:14,36.06775787,-86.74932221,Burglary/Breaking & Entering
2014461450,20140610 23:00,20140611 00:09,36.21322281,-86.76096791,Burglary/Breaking & Entering
2014460680,20140610 23:09,20140610 23:09,36.1138479,-86.73341808,Burglary/Breaking & Entering
2014463993,20140611 00:00,20140611 20:33,36.17206913,-86.79174058,Burglary/Breaking & Entering
2014461515,20140611 00:25,20140611 01:00,36.20240635,-86.7036679,Burglary/Breaking & Entering
2014461607,20140611 01:00,20140611 02:30,36.19021176,-86.76646763,Burglary/Breaking & Entering
2014462509,20140611 01:30,20140611 10:05,36.22136562,-86.76174104,Burglary/Breaking & Entering
2014475409,20140611 06:00,20140615 17:05,36.07763354,-86.9116452,Burglary/Breaking & Entering
2014463638,20140611 06:00,20140611 18:10,36.06910333,-86.72013,Burglary/Breaking & Entering
2014463468,20140611 06:30,20140611 20:04,36.24946003,-86.67818539,Burglary/Breaking & Entering
2014463811,20140611 07:00,20140611 19:22,36.05577815,-86.68891475,Burglary/Breaking & Entering
2014466812,20140611 08:00,20140612 18:40,36.29661765,-86.92072239,Burglary/Breaking & Entering
2014507466,20140611 10:00,20140626 21:46,36.09878335,-86.65707978,Burglary/Breaking & Entering
2014462679,20140611 10:53,20140611 11:10,36.11892204,-86.98921743,Burglary/Breaking & Entering
2014462704,20140611 11:15,20140611 12:00,36.02918549,-86.58788383,Burglary/Breaking & Entering
2014463175,20140611 16:00,20140611 16:14,36.17013952,-86.79108098,Burglary/Breaking & Entering
2014463733,20140611 18:00,20140611 19:29,36.1660816,-86.78060928,Burglary/Breaking & Entering
2014463726,20140611 18:00,20140611 19:09,36.1660816,-86.78060928,Burglary/Breaking & Entering
2014474908,20140611 19:00,20140615 12:48,36.27964059,-86.70278971,Burglary/Breaking & Entering
2014464391,20140611 22:00,20140611 23:05,36.25836617,-86.77668142,Burglary/Breaking & Entering
2014464351,20140611 22:00,20140611 22:24,36.189655,-86.81417087,Burglary/Breaking & Entering
2014468665,20140612 00:01,20140613 08:29,36.15182811,-86.85114448,Burglary/Breaking & Entering
2014487475,20140612 00:01,20140619 18:45,36.1180237,-86.74147085,Burglary/Breaking & Entering
2014464959,20140612 02:40,20140612 03:35,36.06910333,-86.72013,Burglary/Breaking & Entering
2014465469,20140612 03:45,20140612 08:25,36.23856087,-86.79932556,Burglary/Breaking & Entering
2014465249,20140612 04:30,20140612 06:15,36.1915973,-86.63363468,Burglary/Breaking & Entering
2014466868,20140612 06:45,20140612 18:08,36.07077213,-86.62538923,Burglary/Breaking & Entering
2014466392,20140612 07:30,20140612 15:30,36.12466944,-86.72466003,Burglary/Breaking & Entering
2014465730,20140612 09:42,20140612 10:09,36.25767618,-86.76209,Burglary/Breaking & Entering
2014465716,20140612 09:55,20140612 11:20,36.15938431,-86.82398584,Burglary/Breaking & Entering
2014498527,20140612 10:00,20140623 20:20,36.05614064,-86.95134883,Burglary/Breaking & Entering
2014465873,20140612 11:02,20140612 11:18,36.14345342,-86.83006933,Burglary/Breaking & Entering
2014466991,20140612 12:15,20140612 18:59,36.2002581,-86.73277658,Burglary/Breaking & Entering
2014467816,20140612 13:00,20140613 00:30,36.16955792,-86.74475766,Burglary/Breaking & Entering
2014466165,20140612 13:04,20140612 13:45,36.18964505,-86.73838878,Burglary/Breaking & Entering
2014481847,20140612 13:30,20140617 19:54,36.14243617,-86.83932179,Burglary/Breaking & Entering
2014469040,20140612 16:00,20140613 12:35,36.11280118,-86.72066847,Burglary/Breaking & Entering
2014467341,20140612 16:00,20140612 21:00,36.1834359,-86.80140651,Burglary/Breaking & Entering
2014475331,20140612 16:30,20140615 16:30,36.05277213,-86.58734788,Burglary/Breaking & Entering
2014492606,20140612 21:00,20140621 15:50,36.14402043,-86.86203786,Burglary/Breaking & Entering
2014468183,20140613 00:00,20140613 03:00,36.2269957,-86.75977102,Burglary/Breaking & Entering
2014486864,20140613 00:00,20140619 14:07,36.1208923,-86.77928467,Burglary/Breaking & Entering
2014470613,20140613 00:32,20140614 00:32,36.1099488,-86.74478092,Burglary/Breaking & Entering
2014467961,20140613 00:57,20140613 01:30,36.14624748,-86.76042065,Burglary/Breaking & Entering
2014468135,20140613 02:00,20140613 02:45,36.21433362,-86.79409139,Burglary/Breaking & Entering
2014468204,20140613 02:30,20140613 02:40,36.13059328,-86.7888583,Burglary/Breaking & Entering
2014473353,20140613 03:30,20140615 01:15,36.16467159,-86.59961993,Burglary/Breaking & Entering
2014468927,20140613 08:45,20140613 11:03,36.15548176,-86.82141153,Burglary/Breaking & Entering
2014469688,20140613 08:50,20140613 18:00,36.27151577,-86.70643568,Burglary/Breaking & Entering
2014469858,20140613 09:00,20140613 18:59,36.28184659,-86.70370159,Burglary/Breaking & Entering
2014470522,20140613 12:00,20140613 23:45,36.17857658,-86.79011809,Burglary/Breaking & Entering
2014469439,20140613 14:01,20140613 14:01,36.33283115,-86.73625087,Burglary/Breaking & Entering
2014469410,20140613 14:15,20140613 16:00,36.14508587,-86.83514656,Burglary/Breaking & Entering
2014472474,20140613 15:00,20140614 17:55,36.17805576,-86.74367521,Burglary/Breaking & Entering
2014471731,20140613 16:00,20140614 11:10,36.08422064,-86.62458133,Burglary/Breaking & Entering
2014480335,20140613 16:00,20140617 09:35,36.05677491,-86.60616417,Burglary/Breaking & Entering
2014473283,20140613 16:00,20140614 00:21,36.07546014,-86.92934695,Burglary/Breaking & Entering
2014472486,20140613 16:00,20140614 18:30,36.16704208,-86.73932018,Burglary/Breaking & Entering
2014470932,20140613 16:30,20140614 02:45,36.04393751,-86.66504234,Burglary/Breaking & Entering
2014477202,20140613 17:00,20140616 07:30,36.2026818,-86.72444745,Burglary/Breaking & Entering
2014470198,20140613 18:00,20140613 21:24,36.09884194,-86.66841315,Burglary/Breaking & Entering
2014470367,20140613 19:00,20140614 02:30,36.20396811,-86.59622251,Burglary/Breaking & Entering
2014470759,20140613 20:00,20140614 01:20,36.25162316,-86.75750413,Burglary/Breaking & Entering
2014477698,20140613 21:00,20140616 12:00,36.0618379,-86.93383652,Burglary/Breaking & Entering
2014470248,20140613 21:11,20140613 21:44,36.20933942,-86.76646944,Burglary/Breaking & Entering
2014470753,20140613 22:50,20140614 01:45,36.04580577,-86.6539593,Burglary/Breaking & Entering
2014471440,20140613 23:30,20140614 07:20,36.05965824,-86.8543695,Burglary/Breaking & Entering
2014494447,20140614 00:00,20140622 08:30,36.0032381,-86.62670407,Burglary/Breaking & Entering
2014474376,20140614 00:00,20140615 09:00,36.16497787,-86.76072548,Burglary/Breaking & Entering
2014471396,20140614 01:00,20140614 06:30,36.19650158,-86.78245748,Burglary/Breaking & Entering
2014470880,20140614 01:50,20140614 02:10,36.08986697,-86.73320004,Burglary/Breaking & Entering
2014472316,20140614 15:30,20140614 17:00,36.13501821,-86.8113246,Burglary/Breaking & Entering
2014474245,20140614 17:00,20140615 08:12,36.03713324,-86.66097734,Burglary/Breaking & Entering
2014474897,20140614 18:00,20140615 13:15,36.08416632,-86.60561171,Burglary/Breaking & Entering
2014474499,20140614 19:00,20140615 10:15,36.04732686,-86.74274962,Burglary/Breaking & Entering
2014474161,20140614 21:30,20140615 07:45,36.04596559,-86.67512776,Burglary/Breaking & Entering
2014474422,20140614 22:00,20140615 09:19,36.04890867,-86.67316556,Burglary/Breaking & Entering
2014471505,20140614 22:30,20140614 22:30,36.04580577,-86.6539593,Burglary/Breaking & Entering
2014483815,20140615 00:00,20140618 13:50,36.1186102,-86.92033087,Burglary/Breaking & Entering
2014474325,20140615 04:30,20140615 08:37,36.04838906,-86.65781668,Burglary/Breaking & Entering
2014474118,20140615 06:32,20140615 06:32,36.26043466,-86.67712945,Burglary/Breaking & Entering
2014475058,20140615 07:05,20140615 15:15,36.04965753,-87.03913717,Burglary/Breaking & Entering
2014475813,20140615 07:30,20140615 20:14,36.21835015,-86.72684838,Burglary/Breaking & Entering
2010121998,20140615 08:00,20100125 16:31,36.0491899,-86.78126335,Burglary/Breaking & Entering
2014475631,20140615 09:30,20140615 18:40,36.06707238,-86.69021725,Burglary/Breaking & Entering
2014490235,20140615 10:00,20140620 19:30,36.34313086,-86.89604166,Burglary/Breaking & Entering
2014474890,20140615 12:40,20140615 13:00,36.18425781,-86.82296665,Burglary/Breaking & Entering
2014474984,20140615 13:45,20140615 14:29,36.1455517,-86.83014208,Burglary/Breaking & Entering
2014475148,20140615 14:39,20140615 14:39,36.17021477,-86.79091572,Burglary/Breaking & Entering
2014475514,20140615 17:44,20140615 17:44,36.0818852,-86.72113254,Burglary/Breaking & Entering
2014476021,20140615 18:30,20140615 21:10,36.16670805,-86.8187361,Burglary/Breaking & Entering
2014476078,20140615 18:35,20140615 18:35,36.21315883,-86.75672317,Burglary/Breaking & Entering
2014476075,20140615 18:37,20140615 18:37,36.17305807,-86.73843433,Burglary/Breaking & Entering
2014478437,20140615 19:00,20140616 17:30,36.20770961,-86.63133644,Burglary/Breaking & Entering
2014476064,20140615 19:41,20140615 19:41,36.17590731,-86.74727376,Burglary/Breaking & Entering
2014476330,20140615 21:54,20140615 21:54,36.27105663,-86.71025136,Burglary/Breaking & Entering
2014475089,20140615 22:00,20140615 22:00,36.24944851,-86.73646332,Burglary/Breaking & Entering
2014476215,20140615 22:25,20140615 22:25,36.18844933,-86.80799421,Burglary/Breaking & Entering
2014477055,20140616 05:55,20140616 05:55,36.20832288,-86.73240705,Burglary/Breaking & Entering
2014478349,20140616 07:00,20140616 16:15,36.12400542,-86.70600019,Burglary/Breaking & Entering
2014480198,20140616 08:15,20140617 07:45,36.17536959,-86.72645804,Burglary/Breaking & Entering
2014478776,20140616 08:20,20140616 20:15,36.03802002,-86.65957426,Burglary/Breaking & Entering
2014482303,20140616 08:30,20140617 04:10,36.11381389,-86.81082356,Burglary/Breaking & Entering
2014479209,20140616 09:00,20140616 22:55,36.18749218,-86.7431808,Burglary/Breaking & Entering
2014479324,20140616 11:00,20140616 23:37,36.05290018,-86.67514122,Burglary/Breaking & Entering
2014496193,20140616 11:00,20140622 23:09,36.14683561,-86.83675689,Burglary/Breaking & Entering
2014480274,20140616 12:00,20140617 08:50,36.0686912,-86.71506425,Burglary/Breaking & Entering
2014478128,20140616 14:25,20140616 14:31,36.2139599,-86.76343944,Burglary/Breaking & Entering
2014479440,20140616 14:30,20140617 01:55,36.24360626,-86.7698528,Burglary/Breaking & Entering
2014478175,20140616 14:55,20140616 15:22,36.17832009,-86.98794525,Burglary/Breaking & Entering
2014478457,20140616 15:30,20140616 17:08,36.08021115,-86.93806622,Burglary/Breaking & Entering
2014478334,20140616 15:50,20140616 15:50,36.17032627,-86.7906695,Burglary/Breaking & Entering
2014478450,20140616 16:30,20140616 17:30,36.2976579,-86.69135405,Burglary/Breaking & Entering
2014492207,20140616 17:00,20140621 12:19,36.07719868,-86.73746888,Burglary/Breaking & Entering
2014479261,20140616 17:30,20140616 23:45,36.14193546,-86.78473408,Burglary/Breaking & Entering
2014479225,20140616 17:40,20140616 23:30,36.18624331,-86.72813336,Burglary/Breaking & Entering
2014480226,20140616 19:00,20140617 08:00,36.06842284,-86.70746884,Burglary/Breaking & Entering
2014479016,20140616 20:58,20140616 20:58,36.27160103,-86.71945632,Burglary/Breaking & Entering
2014479274,20140616 22:00,20140617 00:19,36.12791394,-86.79276988,Burglary/Breaking & Entering
2014479193,20140616 22:30,20140616 22:45,36.06983381,-86.63357723,Burglary/Breaking & Entering
2014480310,20140617 00:00,20140617 08:50,36.08974553,-86.7004868,Burglary/Breaking & Entering
2014483285,20140617 00:00,20140618 09:23,36.05751085,-86.71359344,Burglary/Breaking & Entering
2014479445,20140617 00:27,20140617 01:00,36.03552405,-86.77519057,Burglary/Breaking & Entering
2014479455,20140617 00:33,20140617 00:45,36.17033052,-86.7946234,Burglary/Breaking & Entering
2014479911,20140617 04:00,20140617 04:36,36.20761186,-86.83835396,Burglary/Breaking & Entering
2014481605,20140617 05:15,20140617 18:15,36.21176941,-86.59737267,Burglary/Breaking & Entering
2014490344,20140617 07:00,20140620 19:30,36.13623325,-86.78377349,Burglary/Breaking & Entering
2014482364,20140617 07:30,20140617 23:40,36.03822381,-86.64373286,Burglary/Breaking & Entering
2014483830,20140617 07:30,20140618 11:52,36.04959152,-86.74303127,Burglary/Breaking & Entering
2014481500,20140617 08:00,20140617 17:30,36.09050735,-86.61145449,Burglary/Breaking & Entering
2014482558,20140617 09:00,20140618 01:14,36.1655458,-86.8126734,Burglary/Breaking & Entering
2014480425,20140617 09:18,20140617 09:18,36.18923669,-86.72645964,Burglary/Breaking & Entering
2014480701,20140617 11:43,20140617 11:43,36.15000004,-86.83955759,Burglary/Breaking & Entering
2014482450,20140617 13:30,20140618 01:00,36.22757058,-86.77092447,Burglary/Breaking & Entering
2014481479,20140617 13:48,20140617 13:48,36.19261927,-86.74434042,Burglary/Breaking & Entering
2014481125,20140617 14:00,20140617 15:15,36.05079132,-86.69431804,Burglary/Breaking & Entering
2014481064,20140617 14:09,20140617 14:09,36.21493221,-86.73241046,Burglary/Breaking & Entering
2014481799,20140617 14:30,20140617 20:00,36.07393752,-86.5959607,Burglary/Breaking & Entering
2014482311,20140617 15:30,20140617 23:30,36.16722906,-86.74864883,Burglary/Breaking & Entering
2014481550,20140617 16:55,20140617 16:55,36.05917887,-86.73993385,Burglary/Breaking & Entering
2014486111,20140617 17:00,20140619 08:51,36.05906685,-86.7110801,Burglary/Breaking & Entering
2014482982,20140617 17:00,20140618 07:16,36.01511009,-86.66484518,Burglary/Breaking & Entering
2014483188,20140617 17:00,20140618 08:46,36.12217833,-86.77709639,Burglary/Breaking & Entering
2014482191,20140617 18:00,20140617 22:07,36.16089253,-86.81507502,Burglary/Breaking & Entering
2014481730,20140617 18:39,20140617 18:39,36.08641868,-86.93643711,Burglary/Breaking & Entering
2014483041,20140617 19:05,20140618 07:26,36.17532615,-86.78811714,Burglary/Breaking & Entering
2014482163,20140617 19:37,20140617 19:37,36.10738529,-86.72502027,Burglary/Breaking & Entering
2014484809,20140617 23:00,20140618 20:45,36.18035587,-86.80890462,Burglary/Breaking & Entering
2014484147,20140618 00:00,20140618 16:01,36.08310192,-86.65524101,Burglary/Breaking & Entering
2014484709,20140618 01:00,20140618 22:28,36.13784512,-86.78345412,Burglary/Breaking & Entering
2014484226,20140618 06:30,20140618 16:40,36.05963193,-86.73952192,Burglary/Breaking & Entering
2014485943,20140618 07:00,20140619 07:30,36.09557144,-86.61067435,Burglary/Breaking & Entering
2014490130,20140618 09:00,20140620 17:32,36.08018875,-86.63336877,Burglary/Breaking & Entering
2014483276,20140618 09:12,20140618 09:12,36.21936041,-86.7296884,Burglary/Breaking & Entering
2014485455,20140618 12:30,20140619 03:10,36.20736521,-86.59082471,Burglary/Breaking & Entering
2014483847,20140618 12:53,20140618 12:53,36.19601366,-86.72049583,Burglary/Breaking & Entering
2014490199,20140618 13:00,20140620 18:10,36.06707238,-86.69021725,Burglary/Breaking & Entering
2014485231,20140618 15:00,20140619 00:05,36.16803473,-86.73916342,Burglary/Breaking & Entering
2014492894,20140618 15:00,20140621 17:50,36.17976632,-86.61116651,Burglary/Breaking & Entering
2014484266,20140618 15:21,20140618 15:21,36.24082745,-86.67355061,Burglary/Breaking & Entering
2014483911,20140618 15:41,20140618 15:41,36.09160989,-86.64911049,Burglary/Breaking & Entering
2014486764,20140618 16:00,20140619 13:30,36.24256793,-86.67669878,Burglary/Breaking & Entering
2014484208,20140618 16:09,20140618 16:09,36.13609217,-86.78856074,Burglary/Breaking & Entering
2014485702,20140618 17:00,20140619 04:05,36.08172933,-86.71362485,Burglary/Breaking & Entering
2014485043,20140618 17:00,20140618 22:39,36.120744,-86.73732818,Burglary/Breaking & Entering
2014484541,20140618 17:23,20140618 17:23,36.24341172,-86.67710614,Burglary/Breaking & Entering
2014484509,20140618 17:51,20140618 18:10,36.1037797,-86.72112824,Burglary/Breaking & Entering
2014484978,20140618 19:53,20140618 19:53,36.07072854,-86.64204039,Burglary/Breaking & Entering
2014485104,20140618 21:00,20140618 23:49,36.28526031,-86.89602508,Burglary/Breaking & Entering
2014485966,20140619 00:00,20140619 07:45,36.21467197,-86.60420484,Burglary/Breaking & Entering
2014485297,20140619 00:15,20140619 20:31,36.18234775,-86.80640383,Burglary/Breaking & Entering
2014488622,20140619 01:11,20140620 01:30,36.06876921,-86.73000739,Burglary/Breaking & Entering
2014487235,20140619 07:00,20140619 16:50,36.16675229,-86.86209169,Burglary/Breaking & Entering
2014487997,20140619 07:30,20140619 21:30,36.18378297,-86.71091021,Burglary/Breaking & Entering
2014487292,20140619 07:30,20140619 18:30,36.21605669,-86.71575905,Burglary/Breaking & Entering
2014487004,20140619 08:00,20140619 16:30,36.21342202,-86.7350135,Burglary/Breaking & Entering
2014526023,20140619 09:00,20140703 19:15,36.33556852,-86.77857604,Burglary/Breaking & Entering
2014487674,20140619 09:30,20140619 19:22,36.0470982,-86.74285574,Burglary/Breaking & Entering
2014486494,20140619 10:00,20140619 11:30,36.11101244,-86.74736388,Burglary/Breaking & Entering
2014487073,20140619 10:50,20140619 16:24,36.32233514,-86.87024856,Burglary/Breaking & Entering
2014502978,20140619 12:00,20140625 09:00,36.12710254,-86.70720951,Burglary/Breaking & Entering
2014493726,20140619 13:00,20140622 00:31,36.20819115,-86.76300088,Burglary/Breaking & Entering
2014495943,20140619 18:00,20140622 21:20,36.2509765,-86.70173519,Burglary/Breaking & Entering
2014489076,20140619 20:00,20140620 06:07,36.1286771,-86.63346098,Burglary/Breaking & Entering
2014498087,20140619 20:00,20140623 16:30,36.140346,-86.78202588,Burglary/Breaking & Entering
2014495005,20140620 00:01,20140622 14:00,36.06707238,-86.69021725,Burglary/Breaking & Entering
2014492316,20140620 01:00,20140621 11:40,36.17450948,-86.61259988,Burglary/Breaking & Entering
2014488598,20140620 01:00,20140620 02:15,36.17720154,-86.75384237,Burglary/Breaking & Entering
2014490126,20140620 02:00,20140620 21:00,36.15050152,-86.83100678,Burglary/Breaking & Entering
2014488900,20140620 03:18,20140620 06:08,36.05861694,-86.69039037,Burglary/Breaking & Entering
2014488932,20140620 03:50,20140620 04:45,36.06265417,-86.71671856,Burglary/Breaking & Entering
2014488971,20140620 04:20,20140620 05:00,36.16916498,-86.68203225,Burglary/Breaking & Entering
2014489005,20140620 04:53,20140620 05:30,36.08075978,-86.69810969,Burglary/Breaking & Entering
2014489710,20140620 05:00,20140620 13:40,36.1380569,-86.78341557,Burglary/Breaking & Entering
2014509305,20140620 07:00,20140627 16:30,36.16520869,-86.85587854,Burglary/Breaking & Entering
2014489524,20140620 07:30,20140620 12:03,36.00357846,-86.6706248,Burglary/Breaking & Entering
2014519295,20140620 09:00,20140701 11:30,36.20111144,-86.72931038,Burglary/Breaking & Entering
2014491081,20140620 10:00,20140621 00:30,36.22893595,-86.69865479,Burglary/Breaking & Entering
2014490409,20140620 11:00,20140620 19:35,36.18699976,-86.74995708,Burglary/Breaking & Entering
2014490448,20140620 11:00,20140620 20:15,36.28550544,-86.78744871,Burglary/Breaking & Entering
2014489806,20140620 11:15,20140620 15:50,36.10257303,-86.89320563,Burglary/Breaking & Entering
2014494864,20140620 12:30,20140622 12:15,36.11222636,-86.74162662,Burglary/Breaking & Entering
2014492988,20140620 13:00,20140621 18:36,36.08997654,-86.64015506,Burglary/Breaking & Entering
2014490042,20140620 14:00,20140620 17:00,36.03814129,-86.65950086,Burglary/Breaking & Entering
2014490941,20140620 18:00,20140620 23:40,36.17093574,-86.74939191,Burglary/Breaking & Entering
2014493798,20140621 00:00,20140622 00:30,36.05657394,-86.68376231,Burglary/Breaking & Entering
2014491160,20140621 00:20,20140621 02:00,36.19450987,-86.74735071,Burglary/Breaking & Entering
2014491432,20140621 00:45,20140621 02:10,36.12141539,-86.74874508,Burglary/Breaking & Entering
2014491639,20140621 03:25,20140621 03:34,36.0980122,-86.73274041,Burglary/Breaking & Entering
2014493002,20140621 12:30,20140621 18:50,36.12134462,-86.92091787,Burglary/Breaking & Entering
2014493178,20140621 13:00,20140621 20:10,36.18487379,-86.73653144,Burglary/Breaking & Entering
2014492967,20140621 13:30,20140621 18:32,36.2056606,-86.72793199,Burglary/Breaking & Entering
2014493639,20140621 14:45,20140622 00:15,36.23594012,-86.78128352,Burglary/Breaking & Entering
2014580273,20140621 15:00,20140723 13:02,36.28209367,-86.70608214,Burglary/Breaking & Entering
2014493213,20140621 15:30,20140621 20:28,36.07963322,-86.60896129,Burglary/Breaking & Entering
2014493304,20140621 16:30,20140621 21:10,36.11931336,-86.88323285,Burglary/Breaking & Entering
2014494639,20140621 17:00,20140622 10:05,36.06661098,-86.71794528,Burglary/Breaking & Entering
2014500037,20140621 19:00,20140624 10:00,36.06682395,-86.59456067,Burglary/Breaking & Entering
2014493230,20140621 20:20,20140621 20:30,36.27465823,-86.68932145,Burglary/Breaking & Entering
2014493842,20140622 01:20,20140622 01:40,36.052525,-86.67296615,Burglary/Breaking & Entering
2014769754,20140622 06:00,20140924 12:38,36.27264492,-86.69456216,Burglary/Breaking & Entering
2014496177,20140622 07:30,20140622 23:20,36.02878307,-86.64914875,Burglary/Breaking & Entering
2014495186,20140622 10:00,20140622 15:25,36.17638338,-86.79779449,Burglary/Breaking & Entering
2014495024,20140622 13:15,20140622 14:40,36.21350948,-86.76255374,Burglary/Breaking & Entering
2014495393,20140622 14:37,20140622 14:37,36.26106826,-86.71264473,Burglary/Breaking & Entering
2014495579,20140622 17:56,20140622 17:56,36.13309042,-86.79887318,Burglary/Breaking & Entering
